T,sxMFGS,syMFGS,szMFGS
312.5715849688235,2.146145384725782e-6,0.0,0.0031971100860781476
351.1191734215131,1.5554571389737558e-6,0.0,0.0028464727159344116
394.4206059437656,1.1236942784224743e-6,0.0,0.002534235370090787
443.0621457583882,8.094684975402854e-7,0.0,0.0022562064202688026
497.70235643321087,5.816541900529943e-7,0.0,0.0020086486455478947
559.0810182512223,4.1703893114663566e-7,0.0,0.001788230583204764
628.0291441834253,2.9843698477135853e-7,0.0,0.0015919830109862865
705.4802310718645,2.1320427183913655e-7,0.0,0.0014172600094800036
792.482898353917,1.5208848999363408e-7,0.0,0.0012617041249269878
890.2150854450383,1.0835091083405294e-7,0.0,0.0011232152096286585
1000.0,7.710333656521811e-8,0.0,0.0009999225633593456
