x,P(x)
-3.2803764579296164,1.9314744718366177
-3.239113860974527,1.9141126872076963
-3.1978512640194374,1.8971715332214143
-3.156588667064348,1.8807579636913332
-3.115326070109258,1.8649275811808972
-3.0740634731541685,1.8496618233689492
-3.032800876199079,1.8348697344270015
-2.9915382792439895,1.8204166331066223
-2.9502756822889,1.806172030759659
-2.9090130853338105,1.792060831677523
-2.867750488378721,1.778098588357736
-2.826487891423631,1.7643953277270927
-2.7852252944685434,1.7511227045610074
-2.743962697513452,1.738452865572561
-2.7027001005583644,1.7264895502746842
-2.661437503603273,1.7152176377593136
-2.6201749066481854,1.7044934399030587
-2.578912309693094,1.6940847605163862
-2.5376497127380064,1.6837510627173349
-2.496387115782915,1.6733367173670208
-2.4551245188278266,1.662841400946087
-2.413861921872736,1.6524360775468636
-2.372599324917647,1.6424107988305834
-2.3313367279625568,1.6330665295528224
-2.2900741310074686,1.624587969045452
-2.248811534052378,1.6169475505559734
-2.2075489370972896,1.609885235887086
-2.1662863401421992,1.6029837347627314
-2.1250237431871106,1.5958216388801285
-2.0837611462320194,1.5881511827056247
-2.0424985492769308,1.580028154226766
-2.0012359523218404,1.5718298098732109
-1.9599733553667518,1.5641338402186418
-1.9187107584116614,1.5574869606804445
-1.8774481614565728,1.5521453781026624
-1.8361855645014824,1.5478979654045235
-1.7949229675463938,1.5440692580157878
-1.7536603705913034,1.5397405414231968
-1.7123977736362157,1.5341389123655194
-1.6711351766811262,1.5270575247717249
-1.6298725797260367,1.5191225154905812
-1.5886099827709472,1.5117424899700076
-1.5473473858158577,1.5066723362493237
-1.5060847888607682,1.5052725143916974
-1.4648221919056787,1.507698952369042
-1.4235595949505893,1.5123552734029995
-1.3822969979954998,1.5159249677270241
-1.3410344010404103,1.5141545565238166
-1.299771804085319,1.5033049430726078
-1.2585092071302295,1.4818995195344848
-1.21724661017514,1.4521765423362765
-1.1759840132200505,1.4205996971195294
-1.134721416264961,1.3969543249749
-1.0934588193098715,1.3919466781978345
-1.052196222354782,1.413738248293025
-1.0109336253996926,1.4643313053121534
-0.9696710284446031,1.5369990738307937
-0.9284084314895136,1.615885305613931
-0.8871458345344241,1.678436396331113
-0.8458832375793346,1.7005522026019664
-0.8046206406242451,1.6634464904568753
-0.7633580436691556,1.5604648524872229
-0.7220954467140661,1.4017825488257245
-0.6808328497589766,1.2151700188544754
-0.6395702528038871,1.0418804649506026
-0.5983076558487976,0.9280042834655812
-0.5570450588937081,0.9130147338711092
-0.5157824619386195,1.0182923805823956
-0.47451986498352916,1.2388036874386608
-0.43325726802844056,1.5406260062758312
-0.3919946710733502,1.8657017485089615
-0.35073207411826157,2.143363908196229
-0.3094694771631712,2.3062828751550466
-0.2682068802080826,2.3070766836307497
-0.2269442832529922,2.131341116499288
-0.1856816862979036,1.803495504460849
-0.14441908934281233,1.3834985786921812
-0.10315649238772462,0.9547643862889015
-0.06189389543263335,0.6059046624452398
-0.020631298477545634,0.4106136067681887
0.02063129847754297,0.4106136067681832
0.06189389543263246,0.6059046624452337
0.10315649238772195,0.9547643862888759
0.14441908934281145,1.383498578692169
0.18568168629790271,1.8034955044608423
0.2269442832529922,2.131341116499288
0.2682068802080817,2.307076683630749
0.3094694771631712,2.3062828751550466
0.3507320741182607,2.1433639081962346
0.3919946710733502,1.8657017485089615
0.43325726802843967,1.5406260062758377
0.47451986498352916,1.2388036874386608
0.5157824619386187,1.0182923805823982
0.5570450588937081,0.9130147338711092
0.5983076558487976,0.9280042834655812
0.6395702528038871,1.0418804649506026
0.6808328497589766,1.2151700188544754
0.7220954467140661,1.4017825488257245
0.7633580436691556,1.5604648524872229
0.8046206406242451,1.6634464904568753
0.8458832375793346,1.7005522026019664
0.8871458345344241,1.678436396331113
0.9284084314895136,1.615885305613931
0.9696710284446031,1.5369990738307937
1.0109336253996926,1.4643313053121534
1.052196222354782,1.413738248293025
1.0934588193098715,1.3919466781978345
1.134721416264961,1.3969543249749
1.1759840132200505,1.4205996971195294
1.21724661017514,1.4521765423362765
1.2585092071302295,1.4818995195344848
1.299771804085319,1.5033049430726078
1.3410344010404103,1.5141545565238166
1.3822969979954998,1.5159249677270241
1.4235595949505893,1.5123552734029995
1.4648221919056787,1.507698952369042
1.5060847888607682,1.5052725143916974
1.5473473858158577,1.5066723362493237
1.5886099827709472,1.5117424899700076
1.6298725797260367,1.5191225154905812
1.6711351766811262,1.5270575247717249
1.7123977736362157,1.5341389123655194
1.7536603705913052,1.539740541423197
1.7949229675463947,1.544069258015788
1.8361855645014842,1.547897965404524
1.8774481614565737,1.5521453781026622
1.9187107584116632,1.5574869606804451
1.9599733553667527,1.5641338402186422
2.001235952321842,1.5718298098732124
2.0424985492769316,1.5800281542267665
2.083761146232021,1.5881511827056247
2.1250237431871106,1.5958216388801285
2.1662863401422,1.602983734762732
2.2075489370972896,1.609885235887086
2.248811534052379,1.6169475505559734
2.290074131007467,1.6245879690454512
2.3313367279625563,1.6330665295528224
2.372599324917646,1.6424107988305834
2.4138619218727353,1.6524360775468636
2.455124518827825,1.6628414009460863
2.4963871157829143,1.6733367173670213
2.5376497127380038,1.6837510627173335
2.5789123096930937,1.6940847605163858
2.620174906648183,1.7044934399030571
2.6614375036032727,1.715217637759314
2.702700100558362,1.726489550274683
2.7439626975134517,1.7384528655725606
2.785225294468541,1.7511227045610072
2.8264878914236307,1.7643953277270925
2.867750488378721,1.778098588357736
2.9090130853338105,1.792060831677523
2.9502756822889,1.806172030759659
2.9915382792439895,1.8204166331066223
3.032800876199079,1.8348697344270015
3.0740634731541685,1.8496618233689492
3.115326070109258,1.8649275811808972
3.156588667064348,1.8807579636913332
3.1978512640194374,1.8971715332214143
3.239113860974527,1.9141126872076963
3.2803764579296164,1.9314744718366177
3.321639054884706,1.949135632693905
3.3629016518397954,1.9669979183259443
3.404164248794885,1.9850111152935352
3.4454268457499744,2.003178762852604
3.486689442705064,2.021544678253023
3.5279520396601534,2.0401667379522332
3.569214636615243,2.0590878270137547
3.6104772335703323,2.078313689765222
3.651739830525422,2.0978040840450203
3.6930024274805113,2.117478621412738
3.7342650244356013,2.137233796847716
3.7755276213906908,2.1569645306923864
3.8167902183457803,2.17658287798555
3.8580528153008697,2.1960283119083135
3.8993154122559592,2.215267303454793
3.9405780092110487,2.2342835540885755
3.981840606166138,2.2530630052498264
4.023103203121229,2.271578887714619
4.0643658000763185,2.2897814347117014
4.105628397031408,2.307594891416696
4.1468909939864975,2.324921901736915
4.188153590941587,2.3416531022645497
4.2294161878966765,2.357678456124664
4.270678784851766,2.3728967874446263
4.3119413818068555,2.387220988349678
4.353203978761945,2.4005780104140655
4.3944665757170345,2.4129044376272297
4.435729172672124,2.4241396518054312
4.4769917696272135,2.4342190430998887
4.518254366582303,2.443069363439703
4.559516963537392,2.450607389473254
4.60077956049248,2.456741916563711
4.64204215744757,2.461378121655113
4.683304754402659,2.464422782430532
4.724567351357749,2.4657888249409954
4.765829948312838,2.4653981172110115
4.807092545267928,2.463182129258772
4.848355142223017,2.4590807889540796
4.889617739178107,2.4530403610274973
4.930880336133196,2.4450113414191432
4.972142933088286,2.4349471879247546
5.013405530043375,2.4228043010950455
5.054668126998465,2.4085431859690827
5.095930723953554,2.392130327801487
5.137193320908644,2.373540119091172
5.178455917863733,2.3527562204961217
5.2197185148188225,2.3297719850912877
5.260981111773912,2.304589926071693
5.3022437087290015,2.2772205419171208
5.343506305684091,2.247681025334741
5.3847689026391805,2.2159944133649137
5.42603149959427,2.182189585041671
5.4672940965493595,2.1463022332639174
5.508556693504449,2.1083766170105775
5.54981929045954,2.0684676338898145
5.59108188741463,2.0266426166249945
5.632344484369719,1.9829822867000346
5.673607081324809,1.9375804838686335
5.7148696782798964,1.8905425805499785
5.756132275234986,1.8419828090297832
5.797394872190075,1.7920209961916154
5.838657469145166,1.740779350433264
5.879920066100255,1.6883799443873249
5.921182663055345,1.634943387948233
5.962445260010434,1.580588925834315
6.003707856965524,1.5254358828845302
6.044970453920613,1.469606087368343
6.086233050875703,1.4132266894578875
6.127495647830794,1.356432700445393
6.1687582447858835,1.2993686227850378
6.210020841740973,1.2421887078466838
6.2512834386960625,1.1850556303135509
6.292546035651152,1.128137654196306
6.3338086326062415,1.0716046311355498
6.375071229561331,1.0156233701445487
6.4163338265164205,0.9603530178248768
6.45759642347151,0.9059410777767212
6.4988590204265995,0.8525205858065749
6.540121617381689,0.80020876854457
6.581384214336779,0.7491072827632593
6.622646811291869,0.6993039001148178
6.663909408246958,0.6508753029801506
6.705172005202048,0.603890518791117
6.746434602157137,0.5584144577414212
6.787697199112227,0.5145110345735501
6.828959796067316,0.4722454398168326
6.870222393022402,0.43168526138217883
6.911484989977492,0.3929003207263736
6.952747586932581,0.355961254789172
6.994010183887671,0.3209370239701801
7.03527278084276,0.2878916410339903
7.07653537779785,0.25688048606243846
7.117797974752939,0.22794659535404346
7.159060571708029,0.2011172906654656
7.200323168663119,0.17640145739572516
7.2415857656182085,0.15378769728372393
7.282848362573298,0.1332434851765544
7.3241109595283875,0.11471536221500579
7.365373556483477,0.09813010939151151
7.4066361534385665,0.08339677328080924
7.447898750393656,0.07040936427994957
7.4891613473487455,0.059050018478117736
7.530423944303835,0.04919240635211384
7.5716865412589245,0.040705181975925576
7.612949138214014,0.033455291234765545
7.654211735169105,0.02731099197790554
7.695474332124195,0.02214447849145429
7.736736929079284,0.017834042964856394
7.777999526034374,0.014265744388614408
7.819262122989463,0.011334588112967085
7.860524719944553,0.008945245627265936
7.901787316899642,0.007012363367713786
7.943049913854732,0.005460521630647085
7.984312510809821,0.004223910605143198
8.025575107764912,0.003245791141427379
8.066837704720001,0.002477804319033198
8.10810030167509,0.0018791873835235318
8.14936289863018,0.0014159453186505051
8.19062549558527,0.0010600181969509213
8.231888092540359,0.0007884752990714435
8.273150689495449,0.000582758399398902
8.314413286450538,0.00042798897602056116
8.355675883405628,0.0003123476372909254
8.396938480360717,0.0002265288445802583
8.438201077315806,0.00016327002298937822
8.479463674270896,0.00011695128637104371
8.520726271225985,8.32601121868407e-5
8.561988868181075,5.891421682734553e-5
8.603251465136164,4.1435431792599016e-5
8.644514062091254,2.896740481811378e-5
8.685776659046343,2.0130305520331658e-5
8.727039256001433,1.3906283085111798e-5
8.768301852956522,9.550108461756878e-6
8.809564449911612,6.520162787329878e-6
8.850827046866701,4.425655071789859e-6
8.892089643821791,2.9866304994873003e-6
8.93335224077688,2.0039449254869065e-6
8.97461483773197,1.3369208134060162e-6
9.01587743468706,8.868622885314777e-7
9.057140031642149,5.849947854341203e-7
9.098402628597238,3.837138958047471e-7
9.139665225552328,2.5028621330130383e-7
9.180927822507417,1.6235066179258698e-7
9.222190419462507,1.047303430307997e-7
9.263453016417596,6.71901541200603e-8
9.304715613372686,4.287128008513851e-8
9.345978210327775,2.7206192005885966e-8
9.387240807282865,1.7172047917790816e-8
9.428503404237954,1.0780570086494011e-8
9.469766001193044,6.7319160744907236e-9
9.511028598148133,4.1814294243570635e-9
9.552291195103223,2.5835180669576074e-9
9.593553792058312,1.5878526398725784e-9
9.634816389013402,9.708048206848042e-10
9.676078985968491,5.904559996746778e-10
9.71734158292358,3.572626968435836e-10
9.75860417987867,2.1505162848424645e-10
9.79986677683376,1.287843035144186e-10
9.84112937378885,7.672877486976305e-11
9.882391970743939,4.548189205577124e-11
9.923654567699028,2.6823368234535653e-11
9.964917164654118,1.5739540092775086e-11
10.006179761609207,9.189331613979384e-12
10.047442358564297,5.338238933483692e-12
10.088704955519386,3.0856250507301032e-12
10.129967552474476,1.7747126329225654e-12
10.171230149429565,1.0156900373730418e-12
10.212492746384655,5.784301989447311e-13
10.253755343339744,3.277974184987715e-13
10.295017940294834,1.8485573804542484e-13
