α,szMFGS,szMFGS′,occupancy,occupancy′
141.74741629268047,0.8300241470699596,0.8300243151315583,0.10161527890204676,0.10161539265475258
162.97508346206433,0.8412053905875798,0.8412067755419113,0.11791361884587417,0.11791454653793206
187.3817422860385,0.8518566697188047,0.8518669586457368,0.13672803260647193,0.13673478529059538
215.44346900318845,0.8618461527829492,0.8619137465715222,0.15839606479792814,0.1584389739694941
247.70763559917114,0.8709398347693681,0.8713233915706747,0.1832172853730281,0.18344871654914163
284.8035868435802,0.8782767250219832,0.8801083335419335,0.21122965989124295,0.21225172841141043
327.45491628777285,0.8810740005944393,0.8882973777609652,0.24187008132541327,0.24541058138563168
376.49358067924675,0.8722499068487721,0.8959253254975152,0.2743947752053044,0.2835732019201886
432.8761281083057,0.8376216559376319,0.9030277173363488,0.31084985484845473,0.32748497403210736
497.70235643321087,0.7737924473292325,0.9096291837592204,0.35820828766174045,0.3779963864071883
572.236765935022,0.7291141128258443,0.9156180603184046,0.4140687904637156,0.4359782286218545
657.9332246575682,0.7143977030810668,0.9198446092278252,0.4701609639695331,0.5014652983883133
756.463327554629,0.7100535452334166,0.9176439235846379,0.5237011326744655,0.5704333849437292
869.7490026177834,0.7086675685815954,0.9020186649727905,0.5714024716148595,0.6332519547256104
1000.0,0.7082367741777538,0.8719559187346729,0.6109400206328927,0.6824698347984264
1149.7569953977356,0.7081170458212523,0.8335915594879464,0.6423146545231507,0.7179111699093184
1321.9411484660286,0.708088641149301,0.7937222290611989,0.6668831303302507,0.7430292349682288
1519.9110829529332,0.7080793632275479,0.7564760462435625,0.6862245512957017,0.7611952273862211
1747.5284000076829,0.7080672411685509,0.7235476042571594,0.701658788621846,0.7747478953882194
2009.2330025650479,0.7080469234911005,0.6952121833905953,0.7141723587282508,0.7851750264070299
2310.1297000831605,0.7080183448375299,0.6711034150051539,0.7244765727249254,0.7934176575554692
2656.0877829466867,0.7079829257286518,0.6506454717066861,0.7330821284000434,0.8000840020951543
3053.8555088334156,0.7079423164891323,0.6332515196386796,0.7403591445617854,0.8055790254197192
3511.191734215131,0.7078980098302422,0.6183988778114369,0.7465798883245462,0.8101807593595594
4037.017258596554,0.7078512500103451,0.6056478745761253,0.7519480147847031,0.8140856856558987
4641.588833612777,0.7078030392878631,0.5946380815047037,0.756618422961783,0.8174363507124383
5336.699231206308,0.7077541717057232,0.585077161256702,0.7607108196842768,0.8203386293913262
6135.907273413176,0.7077052702161212,0.5767286409660408,0.7643190973063267,0.822872818382997
7054.8023107186455,0.707656819690164,0.5694009170119476,0.7675179122890442,0.8251009546658473
8111.308307896872,0.7076091942253011,0.5629381063023202,0.7703673714849374,0.8270717635347357
9326.0334688322,0.7075626791112107,0.5572127019094221,0.772916421666007,0.8288240803661384
10722.672220103232,0.7075174883317318,0.5521197756172204,0.7752053373750633,0.8303892662681012
12328.467394420659,0.7074737784991737,0.5475724334066385,0.7772675725580271,0.8317929458609153
14174.741629268048,0.7074316599865174,0.5434982583636366,0.7791311568241813,0.8330562790540078
16297.508346206434,0.7073912058686718,0.5398365216645412,0.7808197612838057,0.8341969064765695
18738.17422860383,0.707352459146788,0.5365359878634061,0.7823535214954621,0.8352296624394999
21544.346900318822,0.7073154386194027,0.5335531796508689,0.7837496796684585,0.836167119686922
24770.76355991709,0.7072801436789563,0.5308509985119066,0.7850230908097691,0.8370200106654894
28480.35868435799,0.7072465582479742,0.5283976220279909,0.7861866253441983,0.8377975569326133
32745.491628777316,0.7072146540206715,0.5261656171890403,0.7872514921585199,0.8385077293825663
37649.35806792471,0.7071843931394283,0.5241312232310771,0.7882274998964974,0.8391574557744953
43287.612810830615,0.7071557304081489,0.522273768239464,0.7891232699098211,0.839752787693089
49770.23564332114,0.7071286151236917,0.5205751918882098,0.7899464110424775,0.8402990359726111
57223.676593502205,0.7071029925905628,0.5190196528637805,0.7907036640459698,0.8408008813797754
65793.32246575682,0.7070788053718091,0.5175932042320293,0.7914010216506979,0.8412624657205765
75646.3327554629,0.7070559943192641,0.5162835236132464,0.7920438289870243,0.8416874673339618
86974.90026177834,0.7070344994188923,0.5150796878048131,0.792636868040203,0.8420791640396071
100000.0,0.7070142604806955,0.5139719836351454,0.7931844290518302,0.8424404859336072
